  l =                       0
                      x                     f1                     f2                  delta                   frac
      0.920000000000000       1.00000000000000       1.00000000000000       0.00000000000000       0.00000000000000
      0.922000000000000       1.00000000000000       1.00000000000000       0.00000000000000       0.00000000000000
      0.924000000000000       1.00000000000000       1.00000000000000       0.00000000000000       0.00000000000000
      0.926000000000000       1.00000000000000       1.00000000000000       0.00000000000000       0.00000000000000
      0.928000000000000       1.00000000000000       1.00000000000000       0.00000000000000       0.00000000000000
      0.930000000000000       1.00000000000000       1.00000000000000       0.00000000000000       0.00000000000000
      0.932000000000000       1.00000000000000       1.00000000000000       0.00000000000000       0.00000000000000
      0.934000000000000       1.00000000000000       1.00000000000000       0.00000000000000       0.00000000000000
      0.936000000000000       1.00000000000000       1.00000000000000       0.00000000000000       0.00000000000000
      0.938000000000000       1.00000000000000       1.00000000000000       0.00000000000000       0.00000000000000
      0.940000000000000       1.00000000000000       1.00000000000000       0.00000000000000       0.00000000000000
      0.942000000000000       1.00000000000000       1.00000000000000       0.00000000000000       0.00000000000000
      0.944000000000000       1.00000000000000       1.00000000000000       0.00000000000000       0.00000000000000
      0.946000000000000       1.00000000000000       1.00000000000000       0.00000000000000       0.00000000000000
      0.948000000000000       1.00000000000000       1.00000000000000       0.00000000000000       0.00000000000000
      0.950000000000000       1.00000000000000       1.00000000000000       0.00000000000000       0.00000000000000
      0.952000000000000       1.00000000000000       1.00000000000000       0.00000000000000       0.00000000000000
      0.954000000000000       1.00000000000000       1.00000000000000       0.00000000000000       0.00000000000000
      0.956000000000000       1.00000000000000       1.00000000000000       0.00000000000000       0.00000000000000
      0.958000000000000       1.00000000000000       1.00000000000000       0.00000000000000       0.00000000000000
      0.960000000000000       1.00000000000000       1.00000000000000       0.00000000000000       0.00000000000000
      0.962000000000000       1.00000000000000       1.00000000000000       0.00000000000000       0.00000000000000
      0.964000000000000       1.00000000000000       1.00000000000000       0.00000000000000       0.00000000000000
      0.966000000000000       1.00000000000000       1.00000000000000       0.00000000000000       0.00000000000000
      0.968000000000000       1.00000000000000       1.00000000000000       0.00000000000000       0.00000000000000
      0.970000000000000       1.00000000000000       1.00000000000000       0.00000000000000       0.00000000000000
      0.972000000000000       1.00000000000000       1.00000000000000       0.00000000000000       0.00000000000000
      0.974000000000000       1.00000000000000       1.00000000000000       0.00000000000000       0.00000000000000
      0.976000000000000       1.00000000000000       1.00000000000000       0.00000000000000       0.00000000000000
      0.978000000000000       1.00000000000000       1.00000000000000       0.00000000000000       0.00000000000000
      0.980000000000000       1.00000000000000       1.00000000000000       0.00000000000000       0.00000000000000
      0.982000000000000       1.00000000000000       1.00000000000000       0.00000000000000       0.00000000000000
      0.984000000000000       1.00000000000000       1.00000000000000       0.00000000000000       0.00000000000000
      0.986000000000000       1.00000000000000       1.00000000000000       0.00000000000000       0.00000000000000
      0.988000000000000       1.00000000000000       1.00000000000000       0.00000000000000       0.00000000000000
      0.990000000000000       1.00000000000000       1.00000000000000       0.00000000000000       0.00000000000000
      0.992000000000000       1.00000000000000       1.00000000000000       0.00000000000000       0.00000000000000
      0.994000000000000       1.00000000000000       1.00000000000000       0.00000000000000       0.00000000000000
      0.996000000000000       1.00000000000000       1.00000000000000       0.00000000000000       0.00000000000000
      0.998000000000000       1.00000000000000       1.00000000000000       0.00000000000000       0.00000000000000
       1.00000000000000       1.00000000000000       1.00000000000000       0.00000000000000       0.00000000000000
max(abs(diff)) = 0.00000000000000
max(abs(frac)) = 0.00000000000000

  l =                       1
                      x                     f1                     f2                  delta                   frac
      -1.00000000000000      -1.00000000000000      -1.00000000000000       0.00000000000000      -0.00000000000000
     -0.998000000000000     -0.998000000000000     -0.998000000000000       0.00000000000000      -0.00000000000000
     -0.996000000000000     -0.996000000000000     -0.996000000000000       0.00000000000000      -0.00000000000000
     -0.994000000000000     -0.994000000000000     -0.994000000000000       0.00000000000000      -0.00000000000000
     -0.992000000000000     -0.992000000000000     -0.992000000000000       0.00000000000000      -0.00000000000000
     -0.990000000000000     -0.990000000000000     -0.990000000000000       0.00000000000000      -0.00000000000000
